ssnn,target,vertical,weight,followers
tw,"joana_m5",aseguradora,1,41
tw,"joana_pontes13",aseguradora,1,602
tw,"joana_silva27",aseguradora,1,382
tw,"joana_zegre",aseguradora,1,125
tw,joanaa534,aseguradora,1,12
tw,joanaa8520,aseguradora,1,75
tw,"joanaa_laura",aseguradora,1,55
tw,"joanaac_10",aseguradora,1,274
tw,joanaaft,aseguradora,1,192
tw,joanabr40880646,aseguradora,1,102
tw,"joanacabral_t",aseguradora,1,23
tw,joanacaetano19,aseguradora,1,84
tw,joanaf1906,aseguradora,1,131
tw,"joanaf_05",aseguradora,1,132
tw,joanafilipamp,aseguradora,1,396
tw,joanafsf16,aseguradora,1,62
tw,"joanagomes97_",aseguradora,1,1160
tw,joanapassos12,aseguradora,1,276
tw,"joanascp_13",aseguradora,1,805
tw,"joanasousa_18",aseguradora,1,102
tw,joanguerrin,info,1,203
tw,joannayves,aseguradora,1,28
tw,joao29gomes,aseguradora,1,93
tw,joaomartins1341,aseguradora,1,573
tw,joaommxiv,aseguradora,1,824
tw,"joaquin_dasilva",hashtag,1,2401
tw,joaquinchia,info,1,27
tw,joaquingamaldi,info,1,519
tw,joaquinjuliano,info,1,473
tw,joaquncanter,info,1,135
tw,joarbru,hashtag,1,732
tw,"jobs_in_bcn",hashtag,1,2734
tw,"jobsnews_press",aseguradora,1,210
tw,jochep72,info,1,14
tw,jodinette,aseguradora,1,2360
tw,joecole510,hashtag,1,1499
tw,joeldpalac,aseguradora,1,72
tw,"joelisaac_14",hashtag,1,253
tw,joelrivero,hashtag,1,41
tw,joembro26,hashtag,1,804
tw,joesphgames,hashtag,1,522
tw,johanis107,hashtag,1,82
tw,johannawillman1,hashtag,1,222
tw,johanotoya,aseguradora,1,2436
tw,johanrojasc,hashtag,1,9
tw,"john_binho",hashtag,1,951
tw,johndeweb,aseguradora,1,81
tw,johnhard3,hashtag,1,6731
tw,johnhenrymd,aseguradora,1,30
tw,"johnny_burn",aseguradora,1,790
tw,johnnygon08,aseguradora,1,13021
tw,johnnymarine10,aseguradora,1,64
tw,johnnymx,hashtag,1,1358
tw,johnnytorres5,hashtag,1,466
tw,johnqpub8,hashtag,1,43
tw,johnzwicker1,aseguradora,1,4425
tw,joluk1,hashtag,1,1737
tw,jonaateodoro,retailer,1,25
tw,jonamorocho,hashtag,1,587
tw,jonarvillapol,hashtag,1,1046
tw,jonatonn,aseguradora,1,1155
tw,joncontrera,retailer,1,2447
tw,jonibike2014,info,1,4
tw,jonimusica,hashtag,1,916
tw,jonmcbrine,hashtag,1,425
tw,jonwhooley,hashtag,1,215
tw,"jony_quilmes25",retailer,1,801
tw,jooanaalvess,aseguradora,1,66
tw,jopina88,info,1,206
tw,joplinsantos,hashtag,1,858
tw,joralexramoa,info,1,2246
tw,"jordan_armo",hashtag,1,4239
tw,"jordan_bullen",hashtag,1,941
tw,jordanmcfc8481,hashtag,1,1700
tw,jordanphillipss,hashtag,1,17
tw,jordg77,info,1,192
tw,jordiorcan,hashtag,1,656
tw,jorgeadrianser1,aseguradora,1,41
tw,jorgealipe,info,1,116
tw,jorgeangelfdez,hashtag,1,1208
tw,jorgeba95455324,hashtag,1,0
tw,jorgebustos1,hashtag,1,64096
tw,jorgecollagop,hashtag,1,292
tw,jorgeesteve5,aseguradora,1,1047
tw,jorgefantin,info,1,202
tw,jorgego19842460,info,1,49
tw,jorgel2011,hashtag,1,205
tw,jorgelinadeluca,info,1,27
tw,jorgelinaina,info,1,290
tw,jorgelizanasilv,hashtag,1,76
tw,jorgelu16735081,aseguradora,1,44
tw,jorgemasaya,hashtag,1,1490
tw,jorgeme13191024,hashtag,1,7
tw,jorgemoctezumas,aseguradora,1,949
tw,jorgepaladino2,retailer,1,2160
tw,jorgerjhar,aseguradora,1,184
tw,jorgesosa11,aseguradora,1,678
tw,jorgeversaggi,info,1,195
tw,jorgevido1,info,1,13
tw,jorgevodanovich,info,1,426
tw,jorgewazzy,hashtag,1,179
tw,"jorgito_mend0",info,1,185
tw,jormazabalf,aseguradora,1,1676
tw,jorotro3,hashtag,1,316
tw,jorpamo765,hashtag,1,69
tw,josalpi07,hashtag,1,314
tw,jose23662,info,1,0
tw,"jose_miguel66",hashtag,1,132
tw,"jose_paez64",hashtag,1,766
tw,"jose_pedro_1",retailer,1,231
tw,"jose_phino",hashtag,1,53
tw,joseaguillen1,hashtag,1,393
tw,joseango2009,info,1,8
tw,joseanttur83,hashtag,1,374
tw,joseatovarc,hashtag,1,300
tw,josebarros18,hashtag,1,243
tw,"josecarlos_85",hashtag,1,14072
tw,josedanieldz,hashtag,1,897
tw,joseeduardo94,info,1,114
tw,josefinatomasr,info,1,525
tw,josegallego55,retailer,1,109
tw,josegarcia5000,hashtag,1,272
tw,josegarzonb,hashtag,1,375
tw,josegrippo,info,1,3208
tw,josegui43630300,hashtag,1,119
tw,josejulian53,hashtag,1,723
tw,"josel_rc",hashtag,1,32
tw,joselmarron,hashtag,1,220
tw,joseloramo,hashtag,1,306
tw,joselui56432410,hashtag,1,363
tw,"josemake_up",hashtag,1,3398
tw,joseman57943124,hashtag,1,12
tw,josemattey6,hashtag,1,127
tw,josemiesclavo,info,1,3
tw,josemmelladozar,hashtag,1,1659
tw,josenajas,hashtag,1,203
tw,josenogueraa,hashtag,1,2074
tw,"joseotovar_",hashtag,1,164
tw,josepablolunas1,aseguradora,1,2
tw,josephinealcott,info,1,35
tw,josephnwalker,hashtag,1,476
tw,josephumeh100,hashtag,1,218
tw,josepponsferre,hashtag,1,86
tw,joseramonangulo,hashtag,1,1112
tw,josesal35577917,hashtag,1,135
tw,josesalvo,hashtag,1,681
tw,josesusc,hashtag,1,757
tw,joseurceira,hashtag,1,468
tw,joseuse07161888,hashtag,1,30
tw,josevillegascm,aseguradora,1,121
tw,josh167hewitt,hashtag,1,326
tw,"josh_roldan_",info,1,186
tw,joshua44958859,hashtag,1,6
tw,jotabzaz,aseguradora,1,54
tw,jotaiturra,hashtag,1,1278
tw,jotajotageve,info,1,138
tw,jotajotagye,hashtag,1,146
tw,jotaleonetti,info,1,620698
tw,jotazambranop,hashtag,1,65
tw,jotillamurcia,hashtag,1,74
tw,joyceangelis,hashtag,1,633
tw,jpatocataldo,info,1,256
tw,jpazos2014,aseguradora,1,836
tw,"jpelaez_seguros",hashtag,1,356
tw,jperezcuesta,info,1,5331
tw,jpfriendly35,hashtag,1,882
tw,jpierreleboeuf,aseguradora,1,1070
tw,jpiguaveo,hashtag,1,29
tw,"jploureiro_",info,1,173
tw,jpmorano,info,1,133
tw,jpparadelo,info,1,2688
tw,jpsuvanaco01,hashtag,1,1171
tw,jptobon,info,1,483
tw,jsbosca,info,1,191
tw,jssica241,aseguradora,1,151
tw,jsximpum,aseguradora,1,183
tw,jtinmg,hashtag,1,35
tw,jtorres1971,aseguradora,1,239
tw,jtouliers,aseguradora,1,94
tw,"ju_mo12",info,1,31
tw,"juakd_ruiz",info,1,154
tw,jualoiraa,aseguradora,1,198
tw,juampi69lopez,info,1,347
tw,"juampi_c",info,1,121
tw,juampio86,info,1,218
tw,juan2013b,hashtag,1,647
tw,juan38551694,info,1,61
tw,"juan_bianchi",retailer,1,384
tw,"juan_grv",aseguradora,1,17
tw,"juan_jo51",aseguradora,1,1792
tw,"juan_yamil",hashtag,1,1378
tw,juanamaript87,retailer,1,509
tw,juanatela,info,1,1293
tw,juanavalos79900,aseguradora,1,119
tw,juanbedoya73,aseguradora,1,3556
tw,juanbolas6,info,1,525
tw,juancameneses,aseguradora,1,35548
tw,juancapetrusa,info,1,35
tw,juancar86461212,hashtag,1,205
tw,juancarjc,hashtag,1,1972
tw,juancarlosbascu,info,1,780
tw,juanceriani,info,1,147
tw,"juanchi_rs",aseguradora,1,34
tw,juanchosla,info,1,461
tw,juancontrerassl,retailer,1,186
tw,juancovillacdlm,aseguradora,1,876
tw,juancruzgarcia,info,1,97
tw,juandaluz69,aseguradora,1,282
tw,juande93,aseguradora,1,10173
tw,juandelicostas,aseguradora,1,342
tw,juandi,hashtag,1,1377
tw,juaned04,retailer,1,39
tw,juaneme8,info,1,330
tw,juanesmartini,aseguradora,1,52
tw,juanfactor8,hashtag,1,1386
tw,juanfra19999,hashtag,1,36
tw,juangaleraia,hashtag,1,163
tw,juangrilletti,info,1,216
tw,juanhmvd,info,1,553
tw,"juani_berta",info,1,498
tw,juanignaciomac,info,1,325
tw,juanimirasso,info,1,118
tw,juanivaliente,aseguradora,1,107
tw,juanjom,aseguradora,1,13611
tw,juanjopary,aseguradora,1,159
tw,juanjose0001,hashtag,1,814
tw,"juanlopez_ve",hashtag,1,601
tw,juanmacrdns,retailer,1,295
tw,juanman69761593,retailer,1,4
tw,juanmanuelcasla,info,1,383
tw,juanmaquesada,hashtag,1,339
tw,juanmartinez08,hashtag,1,5169
tw,juanmartnrochel,aseguradora,1,222
tw,juanmginer,info,1,74
tw,juanmmacia,info,1,369
tw,juanmorales814,info,1,12
tw,juanms09101972,aseguradora,1,141
tw,juanpablitosoto,info,1,67
tw,juanpalopez94,aseguradora,1,41
tw,juanpareyesr09,info,1,185
tw,juanpastorino3,info,1,149
tw,juanpersicovet,info,1,113
tw,juanpisavo,info,1,242
tw,juanppiazza,aseguradora,1,147
tw,juanpsantillan4,info,1,8
tw,"juanr_ochoa",info,1,143
tw,juanseelopez,info,1,716
tw,juaxperez,info,1,410
tw,jubisoccer,hashtag,1,93
tw,jucazabe1,hashtag,1,993
tw,judiantres,info,1,42
tw,juh004003,aseguradora,1,128
tw,"juh_amendoeira",aseguradora,1,112
tw,juhspsilva,aseguradora,1,1732
tw,"juju_picasso",info,1,97
tw,juliacamps1980,info,1,153
tw,juliafabaro,info,1,99
tw,julialonso9,info,1,433
tw,"julian_jat",info,1,173
tw,"julianaalves_17",aseguradora,1,544
tw,julianabuttice,aseguradora,1,690
tw,julianacz02,aseguradora,1,67
tw,julianamapola,hashtag,1,100
tw,julianlc23,info,1,367
tw,julianroblesr1,aseguradora,1,15
tw,juliansa84,info,1,1210
tw,juliansz,retailer,1,638
tw,julibaioni,info,1,167
tw,julichiap,info,1,205
tw,julidigiglio,info,1,156
tw,julieannmsmith,hashtag,1,44
tw,juliebarratt1,hashtag,1,1127
tw,juliemo24,aseguradora,1,40
tw,julienpb,hashtag,1,378
tw,"julieta_mia",aseguradora,1,12145
tw,"julieta_pc",retailer,1,46
tw,julietabilik,info,1,1225
tw,"julietafer_12",retailer,1,84
tw,julietaferro12,retailer,1,5
tw,julietagrojas,info,1,108
tw,julietana27,info,1,54
tw,julietc1123,retailer,1,164
tw,juliettre,info,1,526
tw,juliiettaf,info,1,825
tw,juliipoch,info,1,320
tw,juliirc05,info,1,351
tw,julimassierilpa,info,1,945
tw,julinesoares,aseguradora,1,2909
tw,"julio_cfernande",info,1,2
tw,"julio_lopez67",info,1,47
tw,julioborgatello,info,1,92
tw,juliobresso,info,1,460
tw,julioce15063512,hashtag,1,6
tw,julioconcha1,hashtag,1,222
tw,juliotools,hashtag,1,1191
tw,julitanori,info,1,96
tw,julsaco,aseguradora,1,846
tw,"july_benitezs",info,1,32
tw,jundufour,aseguradora,1,269
tw,juniortorres0,aseguradora,1,1071
tw,junjokerando,hashtag,1,2290
tw,junkjumper64,hashtag,1,168
tw,jupiterpipe,info,1,59
tw,juqqlcoisa,aseguradora,1,326
tw,juradoana2000,hashtag,1,300
tw,jusjusv,hashtag,1,353
tw,justgeorge60,hashtag,1,86236
tw,justicecombats,aseguradora,1,5378
tw,justkmkak,hashtag,1,57
tw,justmeesweetie,aseguradora,1,318
tw,justovalor1,hashtag,1,5
tw,justpaolac,aseguradora,1,1829
tw,justwasteftime,aseguradora,1,62
tw,jvanmnl,retailer,1,263
tw,jwk77,info,1,430
tw,"jxsung_ss",hashtag,1,21
tw,jyibrins,hashtag,1,136
tw,jylegis2017,aseguradora,1,702
tw,kaariiiiinaa,aseguradora,1,784
tw,kabeza,info,1,1438
tw,kaczurpat,info,1,286
tw,kadirgdbaz,hashtag,1,12
tw,kaiteylewis,hashtag,1,452
tw,kalipolis,info,1,50903
tw,"kalow_carc",aseguradora,1,417
tw,kalpa88,retailer,1,162
tw,kambita2801,hashtag,1,439
tw,kameronbrooks10,aseguradora,1,61
tw,kammanalberto,info,1,69
tw,kamyaedmund,hashtag,1,700
tw,"kanae_mw",hashtag,1,25
tw,kanishiboy,hashtag,1,321
tw,kanyeba1,aseguradora,1,1562
tw,kaplanmarcelo,info,1,338
tw,karenvargasc,hashtag,1,143
tw,karilin73,info,1,14
tw,karinaaaok,info,1,110
tw,karinaaart,retailer,1,323
tw,karinaasecas,info,1,1355
tw,karinad10215891,aseguradora,1,27
tw,karinaetchepar1,aseguradora,1,187
tw,"karinale_1975",info,1,7
tw,karinamederos,hashtag,1,285
tw,karinaniebla,info,1,410
tw,karincegarra,hashtag,1,233
tw,karinkarinsve,aseguradora,1,318
tw,karmeng05,hashtag,1,714
tw,karu011,info,1,42
tw,karychipo,retailer,1,24
tw,kasiawrites,info,1,2974
tw,kassov,aseguradora,1,482
tw,kathej13,hashtag,1,103
tw,kathiroussel,hashtag,1,1210
tw,kathysbeauties,aseguradora,1,2212
tw,katruc19,hashtag,1,589
tw,katyramosborges,aseguradora,1,1039
tw,kawhuimpy,info,1,565
tw,kbdot02,hashtag,1,214
tw,kcarrion17,aseguradora,1,799
tw,kchavozo,hashtag,1,0
tw,"kd4ui_qti0b",aseguradora,1,274
tw,kdoraisw,hashtag,1,155
tw,keeftheurbanfox,hashtag,1,66
tw,kei2rkun,hashtag,1,118
tw,keibel06,hashtag,1,1250
tw,keirdubois,aseguradora,1,496
tw,"keith_ross1976",hashtag,1,307
tw,"kelly_max",info,1,22
tw,kellyannadam,hashtag,1,146
tw,kellygjalbert,hashtag,1,349
tw,kelyllanera,hashtag,1,60
tw,"ken_osidiana",hashtag,1,1613
tw,kendrypulgarn,hashtag,1,181
tw,"kenny_jameson",hashtag,1,2245
tw,kerbeiros,hashtag,1,450
tw,kerdelvegas,hashtag,1,81
tw,kerosut,info,1,1737
tw,kerryshannon17,hashtag,1,215
tw,kessunberber,aseguradora,1,62
tw,kevi180,hashtag,1,645
tw,"kevin_andre_",hashtag,1,832
tw,"kevin_timm",hashtag,1,1999
tw,kevinas5,info,1,174
tw,kevinleyes,info,1,54942
tw,kevintosh,info,1,245
tw,kevmels,hashtag,1,290
tw,keylavt,hashtag,1,551
tw,khowell2017,hashtag,1,0
tw,kidenisse,aseguradora,1,422
tw,kika250504,aseguradora,1,60
tw,kikagomes10,aseguradora,1,31
tw,"kike_1alonso",hashtag,1,311
tw,kikelujano,aseguradora,1,6
tw,kikeromerobrito,hashtag,1,47
tw,kikosribeiro,aseguradora,1,304
tw,kimerius,hashtag,1,250
tw,"kinetic_adrogue",hashtag,1,71
tw,kingkongcourts,hashtag,1,1548
tw,kingofwarfanboy,hashtag,1,405
tw,kinmonzele,aseguradora,1,219
tw,"kipronobenson_",hashtag,1,27661
tw,kiprotichhh,hashtag,1,102
tw,"kipus_co",info,1,310
tw,kirakirakamike,hashtag,1,15
tw,kitkat44196963,hashtag,1,4373
tw,kitzillion,hashtag,1,1105
tw,kiupyc,info,1,12
tw,kizaer,hashtag,1,1301
tw,"kizumi_wakar",hashtag,1,69
tw,kjellcaramell,hashtag,1,577
tw,kkloooo,info,1,73
tw,kl270372,info,1,17
tw,"kle_duarte",aseguradora,1,3220
tw,kleorojas,hashtag,1,1135
tw,klostermara,hashtag,1,1662
tw,kmharte,hashtag,1,455
tw,kmoren10,aseguradora,1,23
tw,"kmrxlex_",hashtag,1,797
tw,kmslhwyf,info,1,24
tw,kmuzzio,retailer,1,138
tw,kobiapeeza,hashtag,1,103
tw,"kobicage_gh",hashtag,1,845
tw,koe0920,hashtag,1,499
tw,kokialgo,info,1,348
tw,kokorolibros,info,1,3205
tw,kokote78,info,1,191
tw,konejowebdesign,hashtag,1,2196
tw,"koom_ma",hashtag,1,101
tw,kopesconiabck,hashtag,1,492
tw,kotaknaren,hashtag,1,1196
tw,kotbege78991995,aseguradora,1,57
tw,kozuepsk,hashtag,1,64
tw,kpobreh,aseguradora,1,36
tw,"kracibaia_liz",hashtag,1,569
tw,kramer74382343,info,1,8
tw,kratosaurio,aseguradora,1,118
tw,krazikillette,hashtag,1,3383
tw,"kren_kz",retailer,1,173
tw,kscardfan51,aseguradora,1,958
tw,ktere49,aseguradora,1,4962
tw,ktjohnson38,aseguradora,1,2981
tw,ktwiter99,hashtag,1,333
tw,kubanoba,info,1,113
tw,kuddel001,retailer,1,26
tw,kukim10,aseguradora,1,226
tw,kussamk,hashtag,1,201
tw,kutxabank,hashtag,1,11652
tw,kvargas0113,info,1,197
tw,kxokie00,hashtag,1,642
tw,kymdesign,hashtag,1,198
tw,kynava,retailer,1,330
tw,l2rp0jhu7xffgvq,hashtag,1,88
tw,l3stat,info,1,2114
tw,"l_deweaver",hashtag,1,5500
tw,"l_j0el",info,1,167
tw,"la__ru",info,1,276
tw,"la_anonime",aseguradora,1,154
tw,"la_bourdonnaye",aseguradora,1,2313
tw,"la_connie_",aseguradora,1,15438
tw,"la_mutua",hashtag,1,3421
tw,"la_rarita38",hashtag,1,271
tw,"la_zarola",hashtag,1,1043
tw,laacade2001,retailer,1,23
tw,laawduarte,info,1,195
tw,labelgrana,hashtag,1,19144
tw,labellucci,info,1,1364
tw,"labettyle_betty",aseguradora,1,143
tw,labettysoyyo,retailer,1,428
tw,laborman,hashtag,1,30
tw,labrecquef,aseguradora,1,447
tw,lacamaradetrenq,aseguradora,1,741
tw,"lacarlangas_ch",aseguradora,1,3183
tw,lacolocardone,retailer,1,33
tw,lacomunidadtall,hashtag,1,1345
tw,laconchadedeus,info,1,80
tw,lacroix,aseguradora,1,46885
tw,ladcin,aseguradora,1,906
tw,ladislaowt,info,1,62
tw,ladouceurandre,aseguradora,1,55
tw,"lady_fabi",aseguradora,1,540
tw,ladycadorna,info,1,347
tw,ladygeoconda,info,1,587
tw,ladylautara,hashtag,1,726
tw,ladym3033,hashtag,1,5264
tw,ladymariachechu,info,1,249
tw,"ladypopcorn_",info,1,290
tw,ladywhitepeace1,hashtag,1,7142
tw,ladywolvhes,info,1,124
tw,ladyyanaukr,aseguradora,1,1081
tw,lafleurand,aseguradora,1,1068
tw,laflorans,info,1,527
tw,lafuentedemimir,info,1,170
tw,lagomartelli,info,1,74
tw,lagudo18,hashtag,1,409
tw,laguia2b,aseguradora,1,6125
tw,lagunasegurosco,hashtag,1,647
tw,lahirelsb,aseguradora,1,4441
tw,lainfalco,info,1,127
tw,laissezmoiparl1,aseguradora,1,10
tw,lajacintoluis,hashtag,1,132
tw,lalafearless13,hashtag,1,681
tw,lalau3921,aseguradora,1,165
tw,lalaurydb89,retailer,1,164
tw,lalipopbubbles,aseguradora,1,28264
tw,lalitorres90,retailer,1,106
tw,lalitubio,info,1,331
tw,"laly_rolandi",info,1,50
tw,lamanoquegrita,info,1,270
tw,lamardeseguro,hashtag,1,48
tw,lamininadeccs,hashtag,1,21
tw,lamorens,info,1,91
tw,lamoroshhita,info,1,157
tw,lanceinde,hashtag,1,3031
tw,langtonernesto,info,1,143
tw,laninola,hashtag,1,212
tw,lanona72756199,hashtag,1,110
tw,lanoviadelosbts,hashtag,1,576
tw,laoufibrice,aseguradora,1,45
tw,lapagano,info,1,545
tw,lapirana14,hashtag,1,196
tw,lapoderosaok,info,1,395
tw,lara24615,aseguradora,1,243
tw,lara7figueiredo,aseguradora,1,471
tw,laraazevedoo8,aseguradora,1,83
tw,larabarone11,info,1,147
tw,laraferro12,aseguradora,1,77
tw,laraht69,aseguradora,1,142
tw,larajorgearauj1,aseguradora,1,380
tw,laraleal311,aseguradora,1,365
tw,"larario_rio",info,1,41
tw,lareinamadre787,aseguradora,1,76
tw,largojavariega,hashtag,1,23515
tw,larietti,info,1,56
tw,lariosmaytre,hashtag,1,398
tw,"larita_leiva",info,1,475
tw,larodafm1072,hashtag,1,411
tw,laromero,hashtag,1,296
tw,larosendofragav,retailer,1,66
tw,laroxhu,aseguradora,1,305
tw,larrintzar,aseguradora,1,6318
tw,larryweirds,hashtag,1,4269
tw,"larural_bsas",info,1,22831
tw,lasabrudecaba,info,1,36
tw,lasierrahsathl1,aseguradora,1,26
tw,lasmargarastour,hashtag,1,4381
tw,lasrabibiloni,info,1,1378
tw,lastiusocontac,aseguradora,1,91
tw,lastudor,info,1,25
tw,latanabc,info,1,7874
tw,"latin_ipo",info,1,189
tw,latitudgay,aseguradora,1,6371
tw,latodaterreno,aseguradora,1,1370
tw,latreccinoseg,info,1,70
tw,lau1385,retailer,1,97
tw,"lau_poggio",info,1,133
tw,laubeltri,info,1,200
tw,laura06805580,info,1,26
tw,"laura_isabel8",hashtag,1,185
tw,"laura_martinho_",aseguradora,1,93
tw,lauraarmas97,hashtag,1,23
tw,lauraca41654618,aseguradora,1,8
tw,lauraelvasigeas,aseguradora,1,106
tw,lauraguzpe,aseguradora,1,160
tw,lauralestani,info,1,73
tw,laurapimenta17,aseguradora,1,371
tw,laurarosa200,aseguradora,1,341
tw,lauratallada,hashtag,1,22
tw,"laurence_1999",hashtag,1,638
tw,laurenraymerx,hashtag,1,113
tw,laurenthk,aseguradora,1,69
tw,laurettamylove,aseguradora,1,8375
tw,lauriitapf,hashtag,1,158
tw,lauritavfmgl,info,1,49
tw,lauruesta,aseguradora,1,323
tw,lauta55,info,1,200
tw,lautaroch,info,1,417
tw,"lautii_gayoso",info,1,154
tw,lautiiruiz,info,1,244
tw,lautyarabito,info,1,903
tw,lavalsassina,aseguradora,1,1580
tw,lavanguardia,hashtag,1,982008
tw,lavascahija,aseguradora,1,1561
tw,laviajerana,aseguradora,1,17
tw,lavoiecedric,aseguradora,1,190
tw,lavoixduregard,aseguradora,1,85
tw,"lawrence_kc",hashtag,1,663
tw,"layanne_s27",aseguradora,1,296
tw,layonz900,hashtag,1,97
tw,lazarokowiensky,retailer,1,560
tw,lbg85082901,info,1,44
tw,"lbs_seguros",hashtag,1,11
tw,lcalabia17,hashtag,1,175
tw,lcomba,info,1,89
tw,lcorujos,hashtag,1,1218
tw,"le_petitnico",aseguradora,1,785
tw,lean78,info,1,388
tw,leandardick,info,1,178
tw,leandro6951,aseguradora,1,64
tw,leandrobagna,info,1,1570
tw,leandrobauza,info,1,186
tw,leandrobetbeze,info,1,248
tw,leandrocaridad,hashtag,1,363
tw,leandroflug,info,1,136
tw,leandrokaz,info,1,73
tw,leandrokos,info,1,19
tw,leandrostward,aseguradora,1,1379
tw,leanfioretti,info,1,41
tw,leanizbseguros,hashtag,1,101
tw,lebfol,aseguradora,1,1
tw,"lebohang_modiko",hashtag,1,1652
tw,lecirque2008,hashtag,1,4436
tw,"leda_lopezz",info,1,1485
tw,lediusa,info,1,32
tw,leedsmad2012,hashtag,1,6961
tw,legarretaprensa,retailer,1,44
tw,lehi05,hashtag,1,146
tw,lehmanlabs,hashtag,1,444
tw,leidajosefina,hashtag,1,504
tw,"leitooh_z",retailer,1,151
tw,leixaag,aseguradora,1,307
tw,leliba,hashtag,1,934
tw,lembalembamaur5,aseguradora,1,2156
tw,lenin99,info,1,49
tw,lenkim1,hashtag,1,107
tw,"leo_26_crazy",aseguradora,1,70
tw,"leo_assaff",info,1,76
tw,"leo_prevatti",info,1,0
tw,"leo_sanchz",hashtag,1,91
tw,leoaldia,hashtag,1,110
tw,leocai14,info,1,297
tw,leocenisoficial,hashtag,1,186867
tw,leocronic,hashtag,1,51
tw,leodeboca82,info,1,69
tw,leoleivachernak,retailer,1,196
tw,leoma2014,hashtag,1,410
tw,leomarshallm,hashtag,1,76
tw,leomastellone,info,1,53
tw,leonardomasi,info,1,97
tw,leonardotozzi84,info,1,144
tw,leonidesarauz,aseguradora,1,563
tw,leonmario6,aseguradora,1,156
tw,leonormaia4,aseguradora,1,67
tw,leonorsteixeira,aseguradora,1,1611
tw,leooasis22,info,1,33
tw,"leopoldo3_65",hashtag,1,1510
tw,leosil35,info,1,3
tw,leowaisw,info,1,158
tw,lepaysdelasoif,aseguradora,1,24
tw,leperabetty,aseguradora,1,471
tw,lesbiacenteno,hashtag,1,363
tw,leslieefarias,hashtag,1,1567
tw,leslydelangel19,hashtag,1,100
tw,lesyeuxduciel09,hashtag,1,450
tw,leticiaestevez,info,1,1839
tw,letilop,info,1,234
tw,letipautasio,info,1,1328
tw,letisuenaconl,info,1,50
tw,letmesaythat,info,1,474
tw,letodisea,aseguradora,1,767
tw,letopcat,info,1,39
tw,letthemuslive,hashtag,1,1460
tw,leviticopower,hashtag,1,178
tw,lewagonbsas,info,1,73
tw,lewisloughran1,hashtag,1,61
tw,lextresabogados,hashtag,1,1166
tw,"leyla_ssn",hashtag,1,113
tw,leyysha,aseguradora,1,298
tw,"lfc_zino",hashtag,1,287
tw,lfsjoke,hashtag,1,137
tw,lftraverso,info,1,132
tw,lgtbnews,aseguradora,1,34203
tw,liacostam,aseguradora,1,121
tw,liamcr0nin,hashtag,1,249
tw,liamothebear1,hashtag,1,100
tw,liberatto440,hashtag,1,400
tw,libertad49015,hashtag,1,198
tw,libertadfmradio,hashtag,1,31424
tw,libredc,hashtag,1,557
tw,libresporfin,info,1,648
tw,lichiramone,info,1,266
tw,lideralx,aseguradora,1,6
tw,"lideres_vzla",hashtag,1,172
tw,lidiavirginiam1,retailer,1,3
tw,lieutenantfedex,hashtag,1,407
tw,"lignini_anto1",info,1,65
tw,ligocave,hashtag,1,53
tw,ligoday,retailer,1,2241
tw,liicesilva15,aseguradora,1,80
tw,lila11869,hashtag,1,717
tw,lili37263049,hashtag,1,17
tw,"lili_m_g",retailer,1,7
tw,liliajmartinez,hashtag,1,99
tw,"liliana_0999",aseguradora,1,552
tw,"liliana_dorina",aseguradora,1,19167
tw,lilianacaruso,info,1,16480
tw,lilianarmcunha,aseguradora,1,1221
tw,lilianasilva54,aseguradora,1,170
tw,lilianavtesta,info,1,43
tw,lilibrinderbe,aseguradora,1,2505
tw,lilipe,aseguradora,1,164
tw,lilipobu,hashtag,1,744
tw,"lilivega_",info,1,1951
tw,lilkikanogueira,aseguradora,1,261
tw,lilomarques1,aseguradora,1,386
tw,lilshantismith,hashtag,1,806
tw,lilvaaa,aseguradora,1,321
tw,lilycon97677852,hashtag,1,299
tw,lilytagor,info,1,92
tw,limapaola95,aseguradora,1,607
tw,limonada734,info,1,11
tw,limpvega,retailer,1,478
tw,linares15,hashtag,1,233
tw,linchpiningcaph,aseguradora,1,23
tw,lindadiceq,aseguradora,1,95
tw,"link_ii",hashtag,1,227
tw,linksecurities,hashtag,1,558
tw,liodecre,aseguradora,1,410
tw,lioneluberman,info,1,518
tw,lipa1893,aseguradora,1,312
tw,lipariwd,retailer,1,0
tw,liravazquezjos1,aseguradora,1,25
tw,lisaguachi,hashtag,1,500
tw,lisandroscham,retailer,1,206
tw,lisbethbere,hashtag,1,250
tw,lisbethggr,hashtag,1,319
tw,lisefeerique,aseguradora,1,82
tw,"lita_03_07",info,1,668
tw,lithospheric,hashtag,1,2198
tw,litochucarino,info,1,324
tw,livermore1877,info,1,719
tw,livillo,hashtag,1,2685
tw,living248,aseguradora,1,21
tw,lizdaya82455586,hashtag,1,206
tw,lizduartea4,hashtag,1,549
tw,lizmarykrissel,hashtag,1,3940
tw,lizmercadoh,hashtag,1,239
tw,lizupet,hashtag,1,706
tw,ljrebe,info,1,288
tw,lksfer71,info,1,505
tw,"llanoss_",hashtag,1,6651
tw,lluna,hashtag,1,272
tw,lmartinportela,hashtag,1,106
tw,lmbaseball2018,aseguradora,1,813
tw,lmfrobles,aseguradora,1,936
tw,lmhjt,aseguradora,1,244
tw,lmoys,hashtag,1,2164
tw,lmpinto22,hashtag,1,298
tw,lndata,info,1,58515
